Date,Year,Village,Block,District,State,Location,Mango (કેરી),Lemon (લીંબુ),Chiku (ચીકુ),Guava (જમરૂખ),Saag (સાગ),Aamala (આમળાં),Mahuda (મહુડો),Neem (લીમડો)
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9452317,73.57952",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9424217,73.57879",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9414283,73.5776267",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9423767,73.5786733",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9411867,73.5774967",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.941005,73.5773633",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.941305,73.5768817",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.941405,73.57765",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9428833,73.5773533",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9429417,73.5773417",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9414,73.5775517",50,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9430633,73.5780383",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9428667,73.5773933",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.94143,73.5775867",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9409733,73.577395",30,1,0,0,0,0,0,0
2024-06-26,2024,Bhujad,Waghai,Dang,Gujarat,"20.9413633,73.5769233",50,1,0,0,0,0,0,0
2025-06-14,2025,Bhujad,Waghai,Dang,Gujarat,"20.9475167,73.5269933",30,1,1,0,0,0,0,0
2025-06-14,2025,Bhujad,Waghai,Dang,Gujarat,"20.9398417,73.5647117",50,1,1,0,0,0,0,0
2025-06-23,2025,Bhujad,Waghai,Dang,Gujarat,"20.9427783,73.5772467",30,1,1,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913445,73.6004283",100,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9124235,73.5979015",50,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.91336,73.60045",50,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913105,73.600315",100,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9133933,73.600575",20,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9134,73.6004467",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9133717,73.600605",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.91339,73.6000983",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.91311,73.6003167",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9135333,73.60031",50,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.915055,73.59235",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9132317,73.6000583",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.91239,73.5977367",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9135333,73.60031",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9132733,73.600385",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9136233,73.6003",10,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9130801,73.600095",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9131717,73.600205",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9138521,73.6000299",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913405,73.60049",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9118783,73.5956317",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9132817,73.60048",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913265,73.6005233",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.91324,73.6004517",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.9132,73.6009483",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913165,73.6002717",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.911335,73.6002",30,1,0,0,0,0,0,0
2024-06-27,2024,Bhalkhet,Waghai,Dang,Gujarat,"20.913465,73.600495",30,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9087717,73.5801817",50,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9087732,73.5798915",50,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9060867,73.5799383",50,1,0,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.906093,73.5799599",50,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9075483,73.5802633",50,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9075867,73.5803317",10,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9051256,73.5791043",50,1,0,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015724,73.5827166",10,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9045217,73.5796067",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9023,73.582895",100,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9069383,73.5799133",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9075533,73.5805017",30,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9075283,73.5802817",20,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.90358,73.5808517",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.90385,73.5804067",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9076983,73.5804017",30,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9075567,73.5802167",10,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.902815,73.58077",100,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9027483,73.5809467",100,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9076733,73.5802983",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.90694,73.57984",20,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9069583,73.579965",10,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9042617,73.5799817",20,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9043883,73.58014",50,1,0,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9041651,73.5802062",50,1,1,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9075833,73.5803517",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.90423,73.5799533",20,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9086883,73.5800117",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9023267,73.58303",100,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9030167,73.5809133",50,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9037133,73.5804333",20,1,0,0,0,0,0,0
2024-06-25,2024,Tekpada,Waghai,Dang,Gujarat,"20.9086817,73.5799233",50,1,0,0,0,0,0,0
2024-08-07,2024,Tekpada,Waghai,Dang,Gujarat,"20.7727038,73.4972745",41,0,0,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9071967,73.582495",50,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.90724,73.5824983",30,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9071184,73.5822583",50,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9072817,73.5823367",20,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9071883,73.5824417",30,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.90703,73.582265",50,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9072867,73.5821733",30,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9071283,73.58238",50,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.9071783,73.5824083",50,1,1,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9033787,73.5799491",50,1,1,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9039245,73.5793741",50,1,1,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.90761,73.5802533",20,1,1,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.9080451,73.581108",20,1,1,0,0,0,0,0
2025-06-11,2025,Tekpada,Waghai,Dang,Gujarat,"20.90755,73.58021",50,1,1,0,0,0,0,0
2025-06-16,2025,Tekpada,Waghai,Dang,Gujarat,"20.904444,73.5797135",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9145933,73.5888567",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9076017,73.5802367",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9042968,73.5796762",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015688,73.5827168",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9016933,73.5827833",40,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015685,73.5827147",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015686,73.5827139",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015721,73.5827168",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015685,73.5827155",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015685,73.5827147",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015719,73.5827168",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015709,73.5827176",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015723,73.5827168",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015688,73.5827168",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9042972,73.5796678",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9016717,73.5827383",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015688,73.5827131",30,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015719,73.5827168",50,1,1,0,0,0,0,0
2025-06-23,2025,Tekpada,Waghai,Dang,Gujarat,"20.9015724,73.5827167",50,1,1,0,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2012953,73.5569963",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.202906,73.5496583",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011872,73.557037",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011625,73.5570103",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011938,73.5570274",30,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2012562,73.5570782",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2012608,73.5569767",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011923,73.5570344",15,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2012237,73.5571779",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011912,73.5568679",25,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011926,73.5570307",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2012723,73.5569284",30,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011944,73.5570321",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011956,73.5570309",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011944,73.5570267",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011936,73.5570277",10,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011874,73.557033",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011826,73.5570316",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2013087,73.5569374",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011798,73.5570343",20,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.2011821,73.5570323",30,2,2,2,0,0,0,0
2025-06-21,2025,Dumada,Songadh,Tapi,Gujarat,"21.201299,73.5569805",20,2,2,2,0,0,0,0
2024-06-28,2024,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3844817,73.9069117",10,10,2,10,5,5,10,10
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.396365,73.9065383",20,5,4,5,20,2,4,0
2024-06-28,2024,Jamtalav,Uchchhal,Tapi,Gujarat,"21.384355,73.9070033",10,2,1,5,0,0,0,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.39696,73.9065967",10,2,1,2,20,2,2,2
2024-06-28,2024,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3844517,73.9069967",10,2,1,5,0,0,0,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.38734,73.9137883",20,2,1,2,0,0,0,0
2024-06-28,2024,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3843867,73.9068933",5,2,1,5,0,0,0,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3968617,73.9065133",40,2,1,4,20,0,2,0
2024-06-28,2024,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3843667,73.906945",10,2,0,5,0,0,5,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3983433,73.91494",10,2,1,2,20,2,2,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3970233,73.90676",30,2,2,4,100,,2,5
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3967,73.90649",10,2,1,2,10,2,3,0
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3969733,73.9063883",20,5,1,5,20,0,2,2
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.397055,73.9066183",10,1,1,0,0,0,0,0
2025-06-18,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.39667,73.9062917",0,0,0,0,200,0,0,0
2025-06-21,2025,Jamtalav,Uchchhal,Tapi,Gujarat,"21.3959333,73.9071633",40,6,4,8,70,2,0,0
2025-06-17,2025,Mogalbara,Uchchhal,Tapi,Gujarat,"21.2310567,73.8055583",50,5,2,0,0,0,0,0
2025-06-17,2025,Mogalbara,Uchchhal,Tapi,Gujarat,"21.2311033,73.8050133",50,5,2,0,0,0,0,0
2025-06-17,2025,Mogalbara,Uchchhal,Tapi,Gujarat,"21.2309317,73.8054833",50,5,2,0,0,0,0,0
2025-06-20,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2330883,73.8029733",250,5,2,0,0,0,0,0
2025-06-18,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2295111,73.8044687",50,5,2,0,0,0,0,0
2025-06-20,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2311417,73.8057983",100,5,2,0,0,0,0,0
2025-06-20,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2316517,73.80521",50,5,2,0,0,0,0,0
2025-06-19,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2168,73.8247733",30,5,2,0,0,0,0,0
2025-06-19,2025,Sasa,Uchchhal,Tapi,Gujarat,"21.2141017,73.81066",30,5,2,0,0,0,0,0
2025-06-17,2025,Vadadekhurd,Uchchhal,Tapi,Gujarat,"21.2319267,73.8044867",100,5,2,0,0,0,0,0
2025-06-17,2025,Vadadekhurd,Uchchhal,Tapi,Gujarat,"21.2332367,73.7965017",50,5,2,0,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1750183,73.659755",30,0,0,0,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1750517,73.6595633",10,2,5,,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1752783,73.6592267",50,2,4,0,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1750983,73.6591833",20,5,5,10,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1751383,73.6589867",20,5,5,0,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1747067,73.6595383",30,5,5,5,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.17486,73.659405",20,5,5,10,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.175195,73.6591517",10,5,5,0,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.174945,73.6593817",20,5,5,5,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.17509,73.6594517",20,5,5,5,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1750833,73.6594333",30,2,5,1,0,0,0,0
2025-06-20,2025,Selud,Uchchhal,Tapi,Gujarat,"21.1747817,73.6599883",30,5,4,10,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3900467,73.9211033",30,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3897383,73.9206117",30,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.38999,73.9207233",50,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.39007,73.92108",30,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3899383,73.9207217",20,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3899617,73.9209817",30,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3897983,73.92085",50,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3898083,73.9207883",20,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3901167,73.9209883",30,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3879767,73.9130683",100,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3909067,73.9206367",40,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3899683,73.9209233",100,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.389925,73.9208083",50,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3904867,73.9215133",40,0,0,0,0,0,0,0
2025-06-19,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.396605,73.9245583",200,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3901367,73.9211817",50,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3900517,73.9208167",100,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3900033,73.9208933",100,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3901517,73.9215433",100,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3898133,73.921005",50,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.389395,73.9211783",35,0,0,0,0,0,0,0
2025-06-20,2025,Chitpur,Uchchhal,Tapi,Gujarat,"21.3898333,73.9207217",20,0,0,0,0,0,0,0
2025-02-14,2025,Nurabad,Uchchhal,Tapi,Gujarat,"21.2963783,73.8193467",100,0,0,0,0,0,0,0
2025-06-17,2025,Nurabad,Uchchhal,Tapi,Gujarat,"21.2313233,73.8050117",100,5,2,0,0,0,0,0
2025-02-14,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2417383,73.8143667",250,0,0,0,0,0,0,0
2025-02-14,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2474833,73.8130167",50,0,0,0,0,0,0,0
2025-02-14,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2401667,73.828005",250,0,0,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2415783,73.8145217",200,5,2,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.243375,73.813065",200,5,2,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2415583,73.8143333",200,5,2,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.241485,73.8145083",50,5,2,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2415767,73.8142767",100,5,2,0,0,0,0,0
2025-06-20,2025,Chhapati,Uchchhal,Tapi,Gujarat,"21.2384917,73.7772717",100,5,2,0,0,0,0,0
2025-01-01,2025,Karod,Uchchhal,Tapi,Gujarat,"21.3170123,73.9234795",310,0,0,0,0,0,0,0
2025-01-24,2025,Haripura,Dolvan,Tapi,Gujarat,"20.9144817,73.4623333",200,0,0,0,0,0,0,0
2025-01-01,2025,Dogegav,Uchchhal,Tapi,Gujarat,"21.2847742,73.927559",50,0,0,0,0,0,0,0
2024-07-21,2024,Dosvada,Songadh,Tapi,Gujarat,"22.9967092,72.5169975",50,1,1,0,0,0,0,0
2024-07-21,2024,Dosvada,Songadh,Tapi,Gujarat,"22.9967229,72.5169812",50,1,1,0,0,0,0,0
2024-07-21,2024,Dosvada,Songadh,Tapi,Gujarat,"22.9967131,72.5169928",50,1,1,0,0,0,0,0
2024-07-21,2024,Dosvada,Songadh,Tapi,Gujarat,"22.9967122,72.5169798",50,1,1,0,0,0,0,0
2024-07-21,2024,Dosvada,Songadh,Tapi,Gujarat,"22.9967035,72.5170099",50,1,1,0,0,0,0,0
2024-07-11,2024,Sandhkuva,Songadh,Tapi,Gujarat,"21.07812,73.5577284",0,0,0,0,0,0,0,0
2024-07-11,2024,Sandhkuva,Songadh,Tapi,Gujarat,"21.07812,73.5577283",0,0,0,0,0,0,0,0
2024-06-27,2024,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8772317,73.5618333",100,0,0,0,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8830797,73.4336512",50,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8829627,73.4336239",100,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8827988,73.4336761",10,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8829057,73.4337155",50,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.882961,73.4335822",100,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8829627,73.433624",20,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8828782,73.4337118",20,2,1,2,0,0,0,0
2025-06-17,2025,Karanjkhed,Dolvan,Tapi,Gujarat,"20.8829058,73.4337155",50,2,1,2,0,0,0,0
